competition_id,mean,round_type_id,group_id,scramble_num,scramble,optimal_movecount,movecount_solution
CelebesOpen2018,8.6,c,A,2,UR5- DR5- DL5- UL5- U3- R0+ D0+ L0+ ALL1+ y2 U0+ R3- D4+ L0+ ALL4- UR DL UL,8,DR2- UL2- U3+ ur1- y2 dr5+ R5- DR4- \5-
CelebesOpen2018,8.6,c,A,3,UR3+ DR4+ DL5- UL5+ U2+ R4- D1+ L6+ ALL2- y2 U1+ R3+ D4+ L1+ ALL5- DR,9,UL6- U4- R3- \3+ y2 R6+ L5- DL4+ DR4+ UR1-
CelebesOpen2018,8.6,c,A,4,UR3- DR0+ DL3- UL0+ U3- R3- D2- L6+ ALL2- y2 U2- R4+ D0+ L0+ ALL0+ UR DL,8,UR6- D5+ L3- ALL2+ y2 ul3+ dr3- R4- U2+
CelebesOpen2018,8.6,c,A,5,UR4- DR4- DL2- UL3+ U4+ R3- D1+ L0+ ALL5- y2 U3- R2+ D1+ L1- ALL3- DR UL,9,DR5+ UL3- R6- L2+ y2 dr4+ U3+ DL1+ DR2- ALL2-
CentennialStateCubeOff2024,8.6,d,B,1,UR4- DR3+ DL1- UL1+ U4- R3- D1- L2- ALL4+ y2 U3- R1- D1- L1- ALL0+,8,UR5- DR3- DL2+ dr1+ y2 L2- UL3+ DR1+ ALL4+
CentennialStateCubeOff2024,8.6,d,B,2,UR6+ DR4+ DL3+ UL0+ U1- R6+ D4- L2+ ALL1+ y2 U3+ R5+ D5+ L2+ ALL5+,8,DR4- UL5- D1+ dr5- \4- y2 U1- UL2- DR5-
CentennialStateCubeOff2024,8.6,d,B,3,UR4- DR1+ DL4+ UL1+ U0+ R2- D0+ L5- ALL6+ y2 U4+ R3+ D3- L5+ ALL5+,9,DR5+ U3+ D2+ /1+ y2 ur6+ R5+ UL4- DL1- DR4+
CentennialStateCubeOff2024,8.6,d,B,4,UR0+ DR2- DL1- UL5+ U4+ R1- D2+ L2+ ALL1- y2 U6+ R4+ D1+ L3+ ALL6+,9,UR3+ DL6- D5- y2 dl3+ ur1+ UL2- DL1- UR4- /5-
CentennialStateCubeOff2024,8.6,d,B,5,UR2+ DR3- DL5- UL5+ U5+ R5- D1- L6+ ALL2- y2 U6+ R1- D5+ L2- ALL5+,9,UR6- UL6- D3- dl4- /5+ y2 ur4- L2+ DR5- UR6+
ColoradoCubingWeekend2022,8.6,f,A,1,UR1+ DR4- DL3- UL0+ U3+ R3+ D0+ L5- ALL3- y2 U5+ R5+ D4- L3+ ALL1- UR UL,9,UR4- DR4+ DL3+ L5+ y2 D4+ R5- U2- UL3- ALL2-
ColoradoCubingWeekend2022,8.6,f,A,2,UR1+ DR4- DL1+ UL4+ U5+ R4+ D4+ L5+ ALL2+ y2 U2+ R0+ D4- L1- ALL4- UR DR DL,8,DR1- UL2+ ur1+ y2 dr1- D3+ U2- DL1+ \6+
ColoradoCubingWeekend2022,8.6,f,A,3,UR2- DR4+ DL3+ UL0+ U2+ R2- D5- L0+ ALL2+ y2 U1- R1+ D3+ L1- ALL4+ DR,8,DL3- D1+ y2 dr3+ ur4- D3- R1- UL1+ ALL2-
ColoradoCubingWeekend2022,8.6,f,A,4,UR3- DR6+ DL4- UL3- U5- R2+ D1+ L1- ALL4- y2 U4+ R4+ D2- L3+ ALL3+ UR DR DL,9,DL3- UL1- R5- dl4+ ul4+ y2 L5- DL2+ UR4- /5-
ColoradoCubingWeekend2022,8.6,f,A,5,UR4+ DR0+ DL6+ UL1+ U3- R0+ D6+ L1+ ALL4- y2 U5- R6+ D5+ L3+ ALL3- DL UL,9,UR4- UL2+ L2+ ALL1+ y2 dl3- D1+ U5+ L3- DR6+
ComeBacktoTofta2025,8.6,d,A,1,UR6+ DR6+ DL3+ UL5+ U0+ R6+ D5+ L1+ ALL3- y2 U5- R2- D3- L6+ ALL3+,9,UR1+ R5+ D2- L3+ y2 dr1- UL6+ DR3+ UR1- \6+
ComeBacktoTofta2025,8.6,d,A,2,UR5+ DR5- DL5- UL3- U2- R4+ D1+ L4- ALL1+ y2 U5- R2- D5+ L2+ ALL2+,8,DR3- R1- y2 ul5- dl2+ UL5+ DL5+ DR2+ \1+
ComeBacktoTofta2025,8.6,d,A,3,UR4+ DR1- DL2- UL4+ U0+ R0+ D6+ L2- ALL5- y2 U5+ R1+ D3+ L3- ALL4+,9,DR3- U4+ ul4- \1+ ALL2- y2 R2- UL3+ DR3- UR4+
ComeBacktoTofta2025,8.6,d,A,4,UR6+ DR5+ DL1- UL4- U4+ R1- D4+ L3+ ALL5- y2 U1- R4- D4- L2+ ALL3-,10,UR2+ UL4+ D4+ L2- ul5+ y2 ul3+ U3+ UL2- DR4+ /2+
ComeBacktoTofta2025,8.6,d,A,5,UR5+ DR2- DL4- UL3- U2- R6+ D3+ L5- ALL2+ y2 U3+ R5- D1+ L3- ALL4-,7,DR3+ dl5+ ul2- ALL6- y2 DL3+ DR4- UR3-
CorkOpen2019,8.6,c,A,1,UR6+ DR2- DL2- UL4- U2- R2+ D1- L1- ALL3+ y2 U3- R3+ D5- L2- ALL5- UR UL,8,DR6- DL1- L4- y2 U3- UL6+ DL4- DR3- \4+
CorkOpen2019,8.6,c,A,2,UR5- DR4- DL6+ UL3+ U2+ R3+ D2- L4+ ALL6+ y2 U6+ R2+ D6+ L4+ ALL6+ DR DL UL,8,R6- L1- ur4- dr3+ dl5- y2 U6+ DL4- DR2-
CorkOpen2019,8.6,c,A,3,UR2+ DR3- DL0+ UL4- U4+ R1+ D6+ L0+ ALL0+ y2 U2- R1- D5+ L2- ALL1+ DR DL UL,9,U2- D3- L4+ /3- ALL2- y2 dl1+ D5- R1+ UL2+
CorkOpen2019,8.6,c,A,4,UR5+ DR3- DL4+ UL5- U1+ R2- D5+ L5+ ALL3+ y2 U2- R1- D2+ L1+ ALL1+ UR DR UL,9,DL3- UL1- D3- dr6- y2 dr3- UL2+ DL3- DR1+ ALL2+
CorkOpen2019,8.6,c,A,5,UR2- DR3+ DL0+ UL6+ U0+ R4- D3- L1+ ALL6+ y2 U2- R1+ D6+ L0+ ALL4- UR,9,UR3+ UL5+ ul1- /2- y2 R2- L5+ UL1+ DL6+ UR1+
Cube4funBelzyceMultiEvents2023,8.6,f,A,1,UR5+ DR1+ DL2+ UL0+ U3- R4- D4- L1+ ALL4+ y2 U4- R6+ D0+ L4+ ALL0+ UL,9,UR2- DL1+ L4- \3+ y2 dl1+ R6+ U4+ L4- \1-
Cube4funBelzyceMultiEvents2023,8.6,f,A,2,UR6+ DR0+ DL2+ UL2+ U3- R6+ D3+ L4+ ALL2+ y2 U3+ R2- D4- L1+ ALL4- UL,8,DL3- UL5- D2- y2 D1- L1- DR5+ UR3- /6+
Cube4funBelzyceMultiEvents2023,8.6,f,A,3,UR1- DR1- DL3- UL3- U5- R2+ D6+ L6+ ALL3+ y2 U3+ R2- D2- L3- ALL1+ DR DL,9,U3- D2- ul1- \2+ y2 ul5- dl3+ L6+ UL3- DR2+
Cube4funBelzyceMultiEvents2023,8.6,f,A,4,UR2+ DR1- DL0+ UL2+ U5+ R3+ D1- L4- ALL5- y2 U3+ R6+ D1+ L1+ ALL4+ DL,9,DL2+ U3+ R4- dr4- \2+ y2 U3+ DL1- UR6+ ALL1+
Cube4funBelzyceMultiEvents2023,8.6,f,A,5,UR3+ DR4- DL1- UL5- U6+ R1+ D5+ L6+ ALL4- y2 U2- R0+ D5- L4+ ALL6+ UR DR DL,8,UL4- L4+ dl2+ /3+ y2 L1+ UL2+ DL5+ /1+
Cube4funBialaRawska2025,8.6,d,A,1,UR4+ DR5- DL1+ UL6+ U5+ R3- D0+ L0+ ALL0+ y2 U3- R0+ D4- L2+ ALL1-,9,DR4+ UL3- L4- ul5- y2 dl3- L3+ UL3+ DL4+ /1-
Cube4funBialaRawska2025,8.6,d,A,2,UR6+ DR5- DL6+ UL4+ U5- R4+ D5+ L6+ ALL2+ y2 U6+ R0+ D2- L5+ ALL1+,9,DR5- DL1- UL3- U2- y2 ul5- D1+ UL6+ DL1+ \1-
Cube4funBialaRawska2025,8.6,d,A,3,UR3+ DR5- DL1- UL3+ U6+ R6+ D1+ L1+ ALL5- y2 U5- R5- D0+ L5- ALL4-,7,DR4- DL3- dl2+ \4- y2 R5+ UL5+ \3-
Cube4funBialaRawska2025,8.6,d,A,4,UR2- DR3- DL3- UL1- U5- R6+ D2- L2+ ALL5+ y2 U5- R4- D0+ L1- ALL2-,9,UL2+ U6- R1- D4- y2 UL1+ UR4+ /3+ \3+ ALL1+
Cube4funBialaRawska2025,8.6,d,A,5,UR1+ DR4+ DL5+ UL3+ U2- R3- D1+ L6+ ALL2+ y2 U1- R1- D6+ L2- ALL5-,9,DR2- UL2- D4+ \1+ ALL6- y2 ul4- D4+ DL2+ UR1+
Cube4funLeagueXRzeszow2022,8.6,2,A,1,UR3- DR5+ DL4+ UL1- U3- R3+ D4- L2- ALL0+ y2 U3- R3- D4+ L3- ALL1+ DR,9,UR5- DL1- D4- /1- y2 dr1- ur6+ D5+ UL3+ DR3+
Cube4funLeagueXRzeszow2022,8.6,2,A,2,UR3- DR1+ DL4- UL2+ U0+ R0+ D1+ L2+ ALL5+ y2 U3+ R2- D0+ L0+ ALL4+ UR DR DL,8,DR2+ U1+ \3- ALL4- y2 ul1+ ur3- U5- UR2+
Cube4funLeagueXRzeszow2022,8.6,2,A,3,UR2+ DR2- DL6+ UL5+ U2+ R6+ D2- L2+ ALL3+ y2 U0+ R0+ D1- L1+ ALL1- DR DL,9,UR2+ DL2- UL1+ R4+ dr6- ul1- \4+ y2 D2+ DL1-
Cube4funLeagueXRzeszow2022,8.6,2,A,4,UR1- DR1+ DL2- UL0+ U5- R1+ D4- L0+ ALL2- y2 U3- R4+ D4+ L5+ ALL5+ DL,9,UR6- DR5+ L2+ \2+ ALL3- y2 ur6+ L4+ UL3+ DR4-
Cube4funLeagueXRzeszow2022,8.6,2,A,5,UR5+ DR1+ DL2+ UL1+ U4+ R3+ D3- L4+ ALL1- y2 U0+ R3+ D0+ L1- ALL5+ UR DR,8,U2+ R3+ L5+ ur3- /1+ y2 R3- L1+ /5-
Cube4funinWarsaw2024,8.6,d,B,1,UR3+ DR5+ DL3- UL4- U2+ R3- D4+ L2- ALL4+ y2 U0+ R5+ D4+ L5- ALL1+,9,DL6- U1- R5- L3+ \3+ y2 dl4+ D3+ R5- DL5+
Cube4funinWarsaw2024,8.6,d,B,2,UR5+ DR0+ DL1- UL6+ U3- R3- D4- L5- ALL6+ y2 U2+ R4+ D5+ L3+ ALL5+,9,UR5+ DR5+ U1- ur3+ /6- ALL5+ y2 UL2- DL1- DR4-
Cube4funinWarsaw2024,8.6,d,B,3,UR2- DR3+ DL3+ UL1+ U0+ R2+ D3- L4+ ALL2+ y2 U2+ R6+ D3- L0+ ALL4-,9,DR3- U1+ L4+ y2 dl1- dr2+ R3+ U2- DR3+ ALL6+
Cube4funinWarsaw2024,8.6,d,B,4,UR2- DR2+ DL5+ UL3- U5+ R1- D4+ L2- ALL6+ y2 U5- R5- D4+ L4+ ALL3+,7,DR1+ ALL3- y2 dl3+ dr5- UL5+ DL3+ DR5+
Cube4funinWarsaw2024,8.6,d,B,5,UR1+ DR0+ DL3- UL3- U1- R2+ D5+ L5+ ALL3- y2 U6+ R1+ D6+ L6+ ALL1-,9,DL2- UL3+ R3- dl1- y2 D5- UL6+ DR1- /4+ ALL2+
CubeFactoryBrzeziny2024,8.6,2,B,1,UR2+ DR4- DL0+ UL4+ U6+ R4- D5- L3+ ALL1+ y2 U6+ R2+ D0+ L4+ ALL0+,9,UR6- DL1- UL6- D2- y2 ul1+ ur4+ UL4- UR2- ALL1+
CubeFactoryBrzeziny2024,8.6,2,B,2,UR2+ DR2- DL1+ UL0+ U1- R3+ D4+ L1- ALL1+ y2 U1+ R3- D2+ L6+ ALL0+,8,DR3- U1- ur3- y2 dr2- UL1- DL5- DR3+ /1-
CubeFactoryBrzeziny2024,8.6,2,B,3,UR1- DR6+ DL2- UL5+ U2- R3- D4- L1- ALL2+ y2 U4- R1- D1+ L6+ ALL3+,9,UL2- R2- dr1- ul6- \1- y2 R2- L6+ DR1- UR4+
CubeFactoryBrzeziny2024,8.6,2,B,4,UR4+ DR0+ DL2+ UL4- U0+ R2- D1- L3+ ALL1+ y2 U2- R2- D6+ L3+ ALL3+,8,DL1- R2- y2 ul3+ L3+ UL6+ DR6+ UR4- /2+
CubeFactoryBrzeziny2024,8.6,2,B,5,UR3- DR5- DL5+ UL2- U1+ R4- D1- L2- ALL3+ y2 U1- R1+ D0+ L1- ALL0+,9,DL1+ UL2- U6- /5- \4- y2 ul2+ dl1- R1- UL1+
Cubehenge2023,8.6,d,A,1,UR3- DR6+ DL3+ UL4- U3- R5- D6+ L1+ ALL0+ y2 U5- R2- D0+ L0+ ALL6+ UR DR UL,8,UR2- R4+ D3- y2 ul3- dr5+ U3+ UR2+ \6+
Cubehenge2023,8.6,d,A,2,UR2+ DR4+ DL2+ UL5+ U5- R3+ D4- L3- ALL5- y2 U2- R2+ D2- L4- ALL2+ DR DL UL,8,UR3+ DL1+ UL5- D3- \5+ y2 U2+ DL4+ DR2-
Cubehenge2023,8.6,d,A,3,UR3- DR4- DL3- UL3+ U2- R1+ D1- L3- ALL3+ y2 U0+ R2+ D6+ L6+ ALL6+ UR DL UL,9,DR2- U2+ R4- D2- L3+ y2 dl3- R2- DL6+ /3+
Cubehenge2023,8.6,d,A,4,UR0+ DR0+ DL6+ UL4+ U4- R4- D5- L2- ALL0+ y2 U2- R3+ D5+ L1+ ALL3- DL,9,DL1+ R4+ D2- L3+ dr2+ ALL3- y2 L1- DR5- UR2+
Cubehenge2023,8.6,d,A,5,UR4- DR4+ DL3+ UL5- U2- R1+ D2- L5- ALL1- y2 U2+ R3- D4+ L2+ ALL5- UR DR DL UL,9,UR1- DL5- ur1+ /5- \3- y2 ur3+ D4- R3+ UL2-
CuberJacketsFall2023,8.6,f,A,1,UR2+ DR1- DL5+ UL5- U5+ R4+ D3+ L3+ ALL3- y2 U3- R1+ D0+ L0+ ALL5- UR DL UL,9,UR2- DR4- DL3- R1+ /5- y2 ul2- R1- U3+ ALL5-
CuberJacketsFall2023,8.6,f,A,2,UR3- DR5+ DL0+ UL4- U5- R3- D5- L1+ ALL0+ y2 U5+ R2+ D5+ L2- ALL5+ UR DL UL,8,R1+ L3+ /2- y2 L2- UL3- DL5- UR2- ALL3-
CuberJacketsFall2023,8.6,f,A,3,UR6+ DR2+ DL3- UL2- U1- R3- D2- L0+ ALL5- y2 U4- R0+ D0+ L1+ ALL4- UR DL UL,9,UR3- DR2- DL5+ dr3- \1- y2 ul3- dl1- L5- UL4+
CuberJacketsFall2023,8.6,f,A,4,UR3+ DR3+ DL3- UL5+ U4- R2- D5+ L2- ALL4+ y2 U1- R1+ D0+ L0+ ALL3- DR DL,9,UR4- D5- y2 ul3+ dl2- dr1+ R1- U1+ \3- ALL4+
CuberJacketsFall2023,8.6,f,A,5,UR0+ DR2+ DL5+ UL5- U2+ R3- D5+ L3- ALL3+ y2 U5+ R3+ D0+ L0+ ALL5- DR DL UL,8,UL3+ R1+ ul2+ y2 ul5- dl1- U2- UR3- ALL4-
CubingKnightsV2023,8.6,d,B,1,UR3+ DR5+ DL1+ UL5- U1+ R4+ D5+ L2- ALL4- y2 U1+ R3- D3- L2- ALL0+ UR DR,10,DL1+ UL1+ L4+ dl1+ ul3- y2 ul1+ U3- UL2+ DR3+ \4+
CubingKnightsV2023,8.6,d,B,2,UR5- DR4+ DL4- UL4+ U5- R1+ D4+ L5+ ALL2- y2 U1- R6+ D1+ L4+ ALL2+ UR UL,10,DL5- U6- D1+ /4+ \4+ y2 dr3- R5- U1+ L4- DR1-
CubingKnightsV2023,8.6,d,B,3,UR3- DR4- DL3- UL5- U2- R4+ D4+ L5+ ALL4- y2 U0+ R2- D1+ L2- ALL1- DR,8,UR3+ DL3+ U5- dr2- /3- y2 R2+ L3+ DL1-
CubingKnightsV2023,8.6,d,B,4,UR1- DR1- DL2- UL6+ U5+ R5- D5+ L4- ALL1- y2 U0+ R0+ D3- L3+ ALL5- UR UL,8,DR5- U2+ D3+ \2- y2 dr1- D3+ L3- \6+
CubingKnightsV2023,8.6,d,B,5,UR2- DR3+ DL2- UL2+ U1+ R0+ D0+ L0+ ALL2- y2 U0+ R6+ D2- L2- ALL3- UR,7,DR1- U1- dr2+ y2 R6+ DL2+ /2+ ALL3+
CubingPeoria2019,8.6,1,A,1,UR2- DR0+ DL4+ UL2+ U4+ R0+ D5- L5- ALL2- y2 U0+ R2+ D5- L4+ ALL5- DR DL UL,9,UR2+ DL1+ UL2- U4- ur5- y2 D5- L4- DR2- ALL3+
CubingPeoria2019,8.6,1,A,2,UR4+ DR4- DL2- UL3+ U1+ R3+ D6+ L5- ALL1+ y2 U5+ R0+ D6+ L6+ ALL4- DR DL,8,UL4+ R3- dl6- \2- y2 ur5+ U5- DL6+ \5+
CubingPeoria2019,8.6,1,A,3,UR0+ DR3+ DL0+ UL2+ U1- R2- D2- L4+ ALL1+ y2 U4- R0+ D2- L5- ALL1- UR UL,8,DR1- UL1- L5- /2+ y2 dl1+ D2+ U4+ L5+
CubingPeoria2019,8.6,1,A,4,UR6+ DR0+ DL0+ UL0+ U4- R4- D6+ L6+ ALL1+ y2 U6+ R2- D1+ L3- ALL3+ UR DR DL UL,8,UR2- DL6- ur3- y2 R3+ L3- UL6+ DR1- /2+
CubingPeoria2019,8.6,1,A,5,UR3+ DR6+ DL3+ UL2- U2+ R4- D5+ L3- ALL1- y2 U4- R2- D5- L3+ ALL4+ DL UL,10,UR3- DR2- L2+ dr1- /5- y2 ul3- D4- R2- DL3- UR4+
CubingPeoria2020,8.6,f,A,1,UR1+ DR4- DL4- UL5- U4- R3+ D5+ L4- ALL2+ y2 U3+ R0+ D4- L0+ ALL0+ DL,9,DL5+ UL4- D2- ALL1- y2 dl3- ur4+ D4+ U3- /1-
CubingPeoria2020,8.6,f,A,2,UR6+ DR1+ DL1+ UL3- U1- R4- D3+ L5+ ALL1- y2 U3- R0+ D6+ L6+ ALL5- DR UL,9,DR3- DL1- UL2- D1- y2 dl3- dr6+ U3+ DL6+ \4-
CubingPeoria2020,8.6,f,A,3,UR1- DR4+ DL0+ UL2- U5- R4- D5- L3+ ALL3+ y2 U3+ R4- D0+ L4- ALL6+ DL UL,9,DR1+ UL1- U3- dl2+ ul4- y2 R4+ L5- UL3- \3+
CubingPeoria2020,8.6,f,A,4,UR6+ DR4- DL4+ UL5+ U6+ R2- D0+ L4- ALL1+ y2 U2+ R0+ D5+ L1- ALL6+ DR DL UL,7,UL5- ALL5+ y2 ul4- ur1- U4+ UL6+ DL5-
CubingPeoria2020,8.6,f,A,5,UR0+ DR4- DL2- UL2+ U4+ R2+ D6+ L3+ ALL5+ y2 U1+ R1+ D4- L3- ALL5- DR DL,9,UR2- UL3- U1- R4+ \2- y2 ur5- D1+ DL3+ UR1-
CubingUSANationals2018,8.6,1,F,1,UR3+ DR3+ DL2+ UL0+ U3- R4- D4- L1- ALL5- y2 U4- R5- D1- L4- ALL5+ DR UL,8,DL1- R2- y2 dr1+ ur3- R4+ UL4+ DR1+ ALL2+
CubingUSANationals2018,8.6,1,F,2,UR3- DR4- DL1- UL5+ U5+ R5- D4+ L2+ ALL6+ y2 U4- R1+ D4- L0+ ALL2-,8,DL1+ UL5+ dl3- y2 dl2- D4+ R1- U4+ \4+
CubingUSANationals2018,8.6,1,F,3,UR4+ DR6+ DL3+ UL3+ U5+ R4+ D4- L3+ ALL3- y2 U3- R1+ D4- L5+ ALL4- UR DR DL UL,9,DR2- DL2- D1- L5+ dr3+ y2 R1- UL3+ DL4+ /1-
CubingUSANationals2018,8.6,1,F,4,UR4- DR4- DL1- UL0+ U4- R2- D2+ L1- ALL2+ y2 U0+ R6+ D3- L5+ ALL2- UR DR,9,UR4- DR1+ DL2+ R1+ y2 ul3- L2- DL3- DR6+ /4-
CubingUSANationals2018,8.6,1,F,5,UR4- DR1+ DL6+ UL3+ U1- R5+ D6+ L0+ ALL1+ y2 U4+ R6+ D1- L6+ ALL0+ UR UL,9,UR1- DR1- UL3+ ur5+ \1+ y2 D1+ U4- UL6+ UR6+
CubinginCambridge2023,8.6,f,A,1,UR4- DR2- DL2+ UL2+ U3+ R1- D1- L3- ALL4+ y2 U3+ R3- D4+ L5- ALL2- DL,10,DR1+ UL1- R6- dr2- ALL4- y2 D3- UL6+ DL1- UR3+ /2-
CubinginCambridge2023,8.6,f,A,2,UR2+ DR3- DL4+ UL6+ U6+ R6+ D3+ L1- ALL2- y2 U3+ R0+ D0+ L3- ALL3+ DL,8,UR5- UL3+ D4- /3- y2 ul4- L6+ UL3- ALL2-
CubinginCambridge2023,8.6,f,A,3,UR1+ DR0+ DL4+ UL1- U6+ R4- D2+ L0+ ALL5- y2 U4- R0+ D1+ L4- ALL2+ DR DL UL,8,UR3+ DL6- UL3+ dr2+ ALL5- y2 ul2+ D1- UL4+
CubinginCambridge2023,8.6,f,A,4,UR2- DR4+ DL4+ UL5+ U3- R6+ D1- L6+ ALL2+ y2 U4- R1+ D5+ L5+ ALL4- UR DL,9,DR4- DL3- R4- dl3- /5+ y2 R1- U4+ DL5- /1-
CubinginCambridge2023,8.6,f,A,5,UR2+ DR3+ DL0+ UL6+ U6+ R1+ D4+ L6+ ALL3- y2 U0+ R6+ D2- L4+ ALL3+ DL,8,UR2- DR5+ R3+ /5+ y2 R6+ L6+ DL2+ \1-
CuthbertsOpen2014,8.6,c,A,1,UR2- DR1+ DL2+ UL1- U5+ R2+ D2- L1+ ALL1- y2 U0+ R3+ D1+ L1+ ALL3- DL UL,8,DR1- UL2- dl4- \2+ y2 dl3+ D1- R3- L1-
CuthbertsOpen2014,8.6,c,A,2,UR1- DR2+ DL3+ UL5- U2+ R3+ D3+ L0+ ALL1+ y2 U3- R2- D3- L3- ALL1+,8,UR4+ DR4+ L2+ ul6- y2 dl5+ R1- UL3+ DR3+
CuthbertsOpen2014,8.6,c,A,3,UR2+ DR4- DL1+ UL1- U5+ R5+ D4+ L1- ALL3+ y2 U5+ R1- D5- L1+ ALL0+ DR,9,UR5+ DR1- UL1+ R5+ y2 dl3+ UL5- DL4+ DR1+ \3-
CuthbertsOpen2014,8.6,c,A,4,UR4+ DR3+ DL4+ UL3+ U4- R0+ D3+ L6+ ALL5- y2 U5- R5- D3- L4+ ALL5+ UR DR DL UL,9,DL2+ UL3- R5+ ur4+ \2+ y2 dr3+ R5+ UL5+ DL3+
CuthbertsOpen2014,8.6,c,A,5,UR3+ DR2+ DL6+ UL2+ U5- R1+ D1- L5+ ALL3+ y2 U3- R0+ D4+ L5+ ALL2+ UR DL,9,DR6- DL1- dr2+ \1+ y2 ul4- dr2- U3+ L1- DL4-
DAmicisPuebla2024,8.6,c,A,1,UR1+ DR5- DL0+ UL3- U1- R2- D1- L5- ALL4+ y2 U6+ R5- D0+ L0+ ALL5+,8,DR6- UL4- U5- dl1+ ul1+ ALL1+ y2 U1+ UR5+
DAmicisPuebla2024,8.6,c,A,2,UR2- DR5+ DL4- UL4+ U6+ R1- D1+ L4- ALL2- y2 U3- R4+ D0+ L1+ ALL1-,9,DR2- UL4+ ur4- \1- y2 ul1- ur3- U4- UL1- UR4-
DAmicisPuebla2024,8.6,c,A,3,UR0+ DR1+ DL4- UL4+ U6+ R1- D3+ L0+ ALL2+ y2 U2- R2+ D2- L2+ ALL4+,8,U2+ ul1+ \2- y2 dl4- D4+ L4- UL2+ DR2-
DAmicisPuebla2024,8.6,c,A,4,UR4- DR4+ DL4- UL6+ U1- R3- D4- L0+ ALL1- y2 U3+ R2+ D6+ L5- ALL6+,9,UR1- DR4+ L2- dr6- y2 UL3- DL4- DR2- /2+ ALL5-
DAmicisPuebla2024,8.6,c,A,5,UR1+ DR5+ DL0+ UL6+ U4+ R5- D5- L1+ ALL2- y2 U3- R5+ D5+ L3+ ALL4-,9,UR1- UL2+ L3+ ALL3+ y2 D5- R4+ L3- UR3+ \5-
DFWBacktoSchool2024,8.6,d,A,1,UR5- DR6+ DL2+ UL4+ U2+ R1- D4+ L3+ ALL4- y2 U5+ R3- D6+ L2- ALL6+,8,UL3+ U4- \2+ y2 dr5- R4- L4- DL6+ UR5-
DFWBacktoSchool2024,8.6,d,A,2,UR3+ DR6+ DL6+ UL4- U3- R3- D1- L1+ ALL5- y2 U5- R2+ D2+ L0+ ALL2-,8,DR6- DL5- UL4+ L2- \3+ ALL6- y2 U5+ DR2-
DFWBacktoSchool2024,8.6,d,A,3,UR2+ DR1+ DL4- UL4- U6+ R1- D3+ L6+ ALL5- y2 U2+ R4+ D4- L4+ ALL5-,8,UR2- UL2+ U4- y2 dl2+ ur5- U2- DL4- DR4-
DFWBacktoSchool2024,8.6,d,A,4,UR5+ DR1+ DL0+ UL2- U1+ R3- D4- L4- ALL1- y2 U5- R1- D4+ L4- ALL5+,10,UR1- DR3+ UL3- R5- L3- ul2- /6- y2 D4- UL4+ UR1+
DFWBacktoSchool2024,8.6,d,A,5,UR0+ DR3- DL6+ UL2+ U2+ R1- D0+ L6+ ALL0+ y2 U3+ R3+ D0+ L5+ ALL0+,9,UR4+ DL3- UL4+ L3- dl1+ /3- y2 L5- UR3- /3-
DFWMegaMentalBreakdown2025,8.6,d,B,1,UR4+ DR4+ DL1+ UL5+ U3- R3+ D4- L3- ALL5- y2 U1+ R5- D5- L4+ ALL3-,9,DR1+ DL3- U6- D1+ /5+ y2 L3- UL1- DR5+ /5-
DFWMegaMentalBreakdown2025,8.6,d,B,2,UR5- DR0+ DL5- UL2+ U5+ R5+ D5+ L2+ ALL5+ y2 U3+ R4+ D5+ L2+ ALL1+,8,UL2- L3+ dl3- y2 R1+ U1- UL2- DR5- ALL4+
DFWMegaMentalBreakdown2025,8.6,d,B,3,UR2- DR6+ DL1+ UL3+ U1+ R3- D6+ L4- ALL1+ y2 U4+ R2+ D0+ L6+ ALL5-,8,DR1- U2- /5+ \1+ y2 dr1+ L4- UL2- UR2-
DFWMegaMentalBreakdown2025,8.6,d,B,4,UR6+ DR4- DL0+ UL5- U1+ R2- D6+ L0+ ALL2- y2 U3- R0+ D1+ L1- ALL4+,9,UL5+ U5+ D2- ul2- ALL6- y2 dr3- D1+ UL3+ DL2-
DFWMegaMentalBreakdown2025,8.6,d,B,5,UR1- DR4+ DL1+ UL6+ U5+ R2+ D4- L1- ALL1- y2 U4- R1- D4+ L2- ALL4-,9,UR4- DR1- UL6- y2 ur5- R3+ UL4+ DL2- DR2- /3-
DFWMegacomp2024,8.6,d,B,1,UR5- DR0+ DL5+ UL4- U1+ R6+ D4+ L2+ ALL2- y2 U5+ R0+ D1- L0+ ALL2-,8,UR1- UL3- D3+ dl6- y2 ul5- dl5- D1+ U5-
DFWMegacomp2024,8.6,d,B,2,UR4- DR1- DL2- UL5+ U6+ R6+ D0+ L3+ ALL1- y2 U2- R4+ D5- L0+ ALL5-,9,UR1- UL6- D3+ /1- \5+ y2 dr2- R3+ U2+ DR5+
DFWMegacomp2024,8.6,d,B,3,UR6+ DR3+ DL1+ UL5- U1+ R6+ D4- L6+ ALL3- y2 U3+ R4- D2- L4+ ALL5-,8,UL2- R3- \6- y2 L1+ DL5- DR5- UR3- \4+
DFWMegacomp2024,8.6,d,B,4,UR3- DR5- DL6+ UL3- U5+ R2+ D1+ L4+ ALL4+ y2 U2+ R3+ D3+ L1+ ALL3+,9,UR1+ DR5+ DL5+ ur2+ y2 dl3+ L1+ UL2- DR3- ALL1+
