competition_id,mean,round_type_id,group_id,scramble_num,scramble,optimal_tickcount,tickcount_solution
TakeYourTimeSydney2024,22.8,d,D,3,UR4+ DR3- DL6+ UL3+ U5- R4- D3+ L4- ALL6+ y2 U1+ R1+ D2- L3+ ALL0+,25,DR3+ UL2- D3+ L3- dl1- \6- y2 dl1- D2+ R1- L2- UL1-
TakeYourTimeSydney2024,22.8,d,D,4,UR3+ DR1- DL3+ UL3- U2+ R2- D4- L1+ ALL1+ y2 U6+ R5+ D3- L1+ ALL4-,19,DL1+ UL2- D1+ y2 ur1+ D3+ UL1- UR5- /4- ALL1+
TakeYourTimeSydney2024,22.8,d,D,5,UR0+ DR4- DL3- UL1- U5- R4+ D5+ L4- ALL2- y2 U2- R1- D2- L1+ ALL1-,23,DL2+ UL6- dr4+ ul2- y2 D4+ UL1+ DL2- UR1+ /1+
TallinnSpring2025,22.8,c,A,1,UR3+ DR5- DL1- UL5+ U4- R2- D2- L4- ALL1- y2 U3+ R0+ D0+ L1+ ALL2-,19,UR4- DR4- dr4+ ul2+ /1+ y2 ul1+ U2- UL1-
TallinnSpring2025,22.8,c,A,2,UR1+ DR6+ DL4- UL2- U1- R5+ D6+ L1+ ALL2+ y2 U4- R0+ D2+ L1+ ALL0+,21,DL4+ UL2+ L1- ul5- ALL2- y2 dr1- D1- U4+ DL1-
TallinnSpring2025,22.8,c,A,3,UR2+ DR4- DL5- UL6+ U2- R1- D6+ L2+ ALL2- y2 U3+ R4+ D5+ L2+ ALL3-,25,DL3+ UL6- R3+ ul2- y2 dr1- R1- U3- DL2- DR3- /1-
TallinnSpring2025,22.8,c,A,4,UR4+ DR1- DL1- UL1- U5- R4+ D0+ L1+ ALL6+ y2 U1+ R2- D5- L5- ALL2-,22,UR2+ DR3+ D1- L1+ y2 dr2+ L3+ DL2+ DR3+ UR1- /4+
TallinnSpring2025,22.8,c,A,5,UR2- DR4- DL1- UL1- U6+ R2- D6+ L0+ ALL5+ y2 U2+ R4- D4+ L0+ ALL2+,27,UR3- DR1- L2+ ul5- y2 dl1- dr4- R2- DR4- UR2- /3-
TroisRivieres2024,22.8,d,B,1,UR2- DR3- DL2+ UL5+ U4+ R6+ D3+ L5+ ALL4- y2 U3+ R0+ D2+ L6+ ALL5-,22,UR1- DL2- UL6- L4- /1- ALL2- y2 L1- UL3- DL2-
TroisRivieres2024,22.8,d,B,2,UR1- DR1+ DL6+ UL3- U5- R5+ D2- L3- ALL1+ y2 U5+ R5+ D2+ L2- ALL4-,25,UR3- DR2- D3- \3- y2 ur1+ U2- L2+ DR2- UR3- /1+ ALL3-
TroisRivieres2024,22.8,d,B,3,UR3- DR2+ DL5+ UL3- U6+ R3+ D1- L2- ALL4+ y2 U2- R2+ D2+ L3- ALL1-,21,DR2- D4- \5- y2 dl3+ L1+ UL2+ DR2- ALL2-
TroisRivieres2024,22.8,d,B,4,UR1- DR2- DL1- UL5+ U0+ R6+ D4+ L4- ALL4- y2 U0+ R2- D5- L3+ ALL3-,22,DR1- U4- R2- dr5+ \1- y2 D4- R2+ DL3-
TroisRivieres2024,22.8,d,B,5,UR4- DR2- DL2- UL2+ U2- R4- D0+ L2- ALL3+ y2 U4+ R3+ D1+ L1- ALL0+,24,UR4+ DR6- D2- L2+ /1+ y2 U3- DL1+ DR2- UR1- \2-
TrondheimSommerkubing2025,22.8,1,B,1,UR6+ DR0+ DL5- UL1- U4+ R6+ D4- L5+ ALL1- y2 U6+ R6+ D4+ L2- ALL0+,24,UL1+ U2+ D3- dl2+ y2 dr3- R2- U4+ UL2+ DR4- /1+
TrondheimSommerkubing2025,22.8,1,B,2,UR1- DR2+ DL3+ UL6+ U4+ R6+ D1- L3+ ALL5- y2 U6+ R4- D0+ L1- ALL4-,24,UR3+ R2+ D4- ur3+ ALL3+ y2 L1- UL2+ UR4+ \2-
TrondheimSommerkubing2025,22.8,1,B,3,UR1+ DR1+ DL3+ UL4- U2+ R3- D4- L1- ALL4+ y2 U4+ R3+ D4- L0+ ALL3+,19,UR1+ UL2+ U2- y2 ul3- dr2- D4+ U1- UR3- \1-
TrondheimSommerkubing2025,22.8,1,B,4,UR3- DR1+ DL3- UL4+ U4+ R4- D0+ L3- ALL1- y2 U2- R0+ D0+ L3- ALL4-,20,UR5- DL2+ R1- ur3- y2 dl3- L1+ UL2+ /2- \1-
TrondheimSommerkubing2025,22.8,1,B,5,UR5+ DR2- DL3+ UL5+ U1+ R0+ D5- L4+ ALL5- y2 U0+ R3+ D4+ L2- ALL2+,27,DR1+ U1+ R4- D3+ \5+ y2 ul1- dl5- L3+ DL1- DR3-
VilniusSpringOpen2025,22.8,d,B,1,UR5- DR1+ DL3- UL2- U3- R4+ D0+ L0+ ALL6+ y2 U1- R1+ D0+ L4+ ALL0+,26,U2- D2+ L5+ ul2+ \5- y2 ul2- U2+ L4- UR1- \1+
VilniusSpringOpen2025,22.8,d,B,2,UR5- DR1+ DL2+ UL4- U4- R1+ D2- L3+ ALL2+ y2 U1+ R6+ D1+ L6+ ALL2+,24,UR1+ DL1- R2+ dr3+ ul1+ y2 dr2- D2- UL6+ DR1+ UR5+
VilniusSpringOpen2025,22.8,d,B,3,UR3- DR6+ DL1- UL4- U4- R3- D5- L5+ ALL1- y2 U5+ R3+ D6+ L2+ ALL1+,19,U1- /1- y2 ur5+ D6+ UL2- UR3- /1+
VilniusSpringOpen2025,22.8,d,B,4,UR2+ DR1+ DL1+ UL2- U5- R4- D1- L0+ ALL3- y2 U3+ R1+ D1- L4- ALL4-,24,UR1+ DL1- UL2+ U2+ dl6- /1+ y2 dl1+ D1+ R1- L5- UL3-
VilniusSpringOpen2025,22.8,d,B,5,UR0+ DR5+ DL5- UL3- U2+ R5+ D4+ L1+ ALL5- y2 U0+ R1+ D4+ L5- ALL5-,21,DR3+ DL5+ UL2+ U1- R1- y2 dl1+ R1- L3- DL4-
WuhanAutumn2019,22.8,c,A,1,UR3- DR0+ DL2- UL0+ U1- R5- D1- L1+ ALL2+ y2 U5- R0+ D1- L3- ALL0+ UR UL,20,UR5+ DR1+ DL2+ UL1- R2+ y2 dl1+ U3+ UL2+ DL1+ ALL2+
WuhanAutumn2019,22.8,c,A,2,UR2- DR2+ DL4- UL1+ U5+ R1- D2+ L3+ ALL4+ y2 U3+ R4+ D4+ L5+ ALL1+ UR DR DL UL,23,UR3- U1- R4+ /2+ y2 dl1+ U2+ UL5- DR4- ALL1+
WuhanAutumn2019,22.8,c,A,3,UR1+ DR5- DL0+ UL2- U2+ R5+ D0+ L3+ ALL2- y2 U4+ R3+ D3- L0+ ALL5+ UR DL UL,25,DR5+ UL1- R6- y2 dr1- D3+ U1- UR3- ALL5+
WuhanAutumn2019,22.8,c,A,4,UR5+ DR1+ DL0+ UL1- U6+ R4- D4- L4+ ALL4+ y2 U5- R5- D6+ L1- ALL4+ DL UL,30,UR2- UL4+ D3+ L5+ dl3+ y2 dl2+ D5+ DL1+ UR5+
WuhanAutumn2019,22.8,c,A,5,UR2- DR1+ DL1- UL3+ U3- R3+ D0+ L2- ALL2- y2 U2+ R0+ D5- L0+ ALL2- DR DL,16,U2+ R2- dr3+ y2 ul1+ ur1+ D3+ UL2- DL2+
