competition_id,Ao5,round_type_id,group_id,scramble_num,scramble,optimal_movecount,movecount_solution
TelpochcalliTlaxcala2020,8.67,d,B,2,UR2+ DR3- DL1+ UL3+ U3+ R6+ D3- L1- ALL1+ y2 U4- R4+ D3+ L6+ ALL3+ UR DR DL,10,UR5- UL3- D5+ dr4+ ALL2+ y2 ul1- U1- UL3- DL3- UR4-
TelpochcalliTlaxcala2020,8.67,d,B,3,UR3- DR2- DL2+ UL1- U1+ R2- D4- L5- ALL5+ y2 U6+ R5- D4+ L2- ALL5+ UR,9,UR3+ DR4+ L4+ ur2- y2 ul2+ U5- DL2+ DR6+ UR1-
TelpochcalliTlaxcala2020,8.67,d,B,4,UR3- DR5- DL1+ UL1+ U2+ R6+ D4+ L0+ ALL6+ y2 U1+ R4- D4- L5- ALL6+ UR DR,8,UR2+ UL2- y2 ul3+ dl1+ ur5+ L6+ UL1- DR4+
TelpochcalliTlaxcala2020,8.67,d,B,5,UR6+ DR2- DL1- UL0+ U6+ R3+ D5- L2- ALL5- y2 U6+ R3- D1- L5+ ALL3- UR DL UL,8,DR5+ DL3+ ul2+ ALL2+ y2 ul2- R3+ UL6+ DL1+
TexasChampionship2022,8.67,f,A,1,UR3+ DR1- DL4- UL3+ U3- R0+ D2+ L2+ ALL5+ y2 U2- R3+ D6+ L5+ ALL4- UR,9,UR2- UL1- D3+ \1+ ALL4+ y2 L4- DL1- DR5- UR2+
TexasChampionship2022,8.67,f,A,2,UR5- DR5- DL4+ UL4+ U1+ R5+ D1+ L3+ ALL4- y2 U6+ R0+ D0+ L4+ ALL6+,8,R5+ L1+ /5- \5- y2 ul3+ dl3+ U6+ L4-
TexasChampionship2022,8.67,f,A,3,UR2+ DR3+ DL1- UL3- U0+ R4+ D0+ L6+ ALL4- y2 U4+ R2+ D6+ L3+ ALL1- UL,10,UR3+ DL2- U2- dr3- \3- y2 ur2- D5+ R2- UL4- DL1+
TexasChampionship2022,8.67,f,A,4,UR5+ DR2- DL4+ UL0+ U5- R2+ D2+ L1- ALL4+ y2 U5- R1- D1- L4- ALL3+ DL UL,8,DR1- DL3- R4- ALL1- y2 ur3+ L1- UL5+ DR1+
TexasChampionship2022,8.67,f,A,5,UR2- DR2- DL4- UL1- U1- R2+ D0+ L2+ ALL4+ y2 U6+ R4+ D3+ L5+ ALL1+ UR DR UL,9,DR2+ DL4+ U4+ L1- /5+ y2 UL2- DL3- UR4- \2+
TexcocoOpenY2024,8.67,c,B,1,UR2- DR4- DL1- UL4- U1- R5+ D2+ L5+ ALL2+ y2 U2- R5+ D1+ L1+ ALL2+,8,UR1+ U6- D3+ y2 ur4+ U5- UL1- DR1- UR4-
TexcocoOpenY2024,8.67,c,B,2,UR2- DR1+ DL5+ UL3+ U3- R4+ D3+ L2+ ALL4+ y2 U5- R3- D4- L6+ ALL3+,10,UR3- U5+ D3+ L2+ y2 dl3- UL5+ DL1+ DR3+ /2- ALL1-
TexcocoOpenY2024,8.67,c,B,3,UR2+ DR5- DL6+ UL5- U1+ R4- D6+ L6+ ALL1- y2 U2- R3+ D3- L0+ ALL0+,9,UR3- DR5+ UL5+ R5+ ur5- \1- y2 D3+ R3- U2+
TexcocoOpenY2024,8.67,c,B,4,UR2- DR0+ DL6+ UL0+ U3+ R6+ D1- L1- ALL5+ y2 U3+ R0+ D5- L4- ALL3+,8,UR4- DL5- U3+ \2+ y2 ul1+ D5+ U5+ UL4+
TexcocoOpenY2024,8.67,c,B,5,UR1+ DR4- DL3+ UL1+ U6+ R2+ D2+ L5- ALL2+ y2 U6+ R1- D4+ L1- ALL5-,9,UR4+ DL1- R3- L2+ ur2+ y2 UL5+ DL4- UR1+ ALL5-
TheBattleofConcord2024,8.67,c,A,1,UR3+ DR2+ DL4- UL5- U4+ R4- D2+ L4- ALL4- y2 U4- R2+ D3- L6+ ALL4+,9,UR1- UL1- L2+ ul6- /4- \4- y2 D3+ UL6+ UR2-
TheBattleofConcord2024,8.67,c,A,2,UR0+ DR5- DL2- UL4+ U2- R5+ D1+ L4+ ALL1- y2 U5- R3+ D4+ L2- ALL0+,8,DL6- U2- ul4+ y2 L2- DL4+ DR4+ UR5+ \1+
TheBattleofConcord2024,8.67,c,A,3,UR0+ DR2- DL3- UL2- U4+ R5- D4- L2+ ALL0+ y2 U2- R1- D6+ L2+ ALL3+,10,UR2- DR3- L3+ y2 ul3+ dr2+ D4- U1+ DL2- UR1+ \3+
TheBattleofConcord2024,8.67,c,A,4,UR5+ DR0+ DL1- UL2+ U5- R4- D3- L1- ALL5+ y2 U0+ R2- D5- L0+ ALL3-,9,UR1- DL1+ UL1- D3+ y2 dl1- dr4- D5+ R2+ ALL4-
TheBattleofConcord2024,8.67,c,A,5,UR0+ DR6+ DL2+ UL3- U1+ R6+ D3- L5+ ALL3- y2 U0+ R1+ D1+ L0+ ALL5-,8,DL5- UL1+ U1+ ul4+ y2 ul2+ dl4+ DR1- \2-
ThessalonikiOpen2025,8.67,d,A,1,UR1+ DR0+ DL6+ UL3+ U5+ R3- D6+ L0+ ALL6+ y2 U4+ R4- D2+ L2- ALL2+,8,UL3+ R2+ dl1- ALL4- y2 ul4+ UL2+ DR2- UR6+
ThessalonikiOpen2025,8.67,d,A,2,UR4- DR0+ DL4- UL6+ U3- R3- D5- L6+ ALL2+ y2 U5- R2+ D5+ L5- ALL2-,9,UR5- DL3- UL6- L1+ ALL6- y2 R3+ UL5+ DR5- /2+
ThessalonikiOpen2025,8.67,d,A,3,UR5- DR4- DL3+ UL6+ U2+ R2- D5- L2+ ALL1- y2 U0+ R4- D4- L4- ALL3-,9,UR5+ DR6- U4+ L1+ y2 ul1+ dl4- L4+ DR4+ \2-
ThessalonikiOpen2025,8.67,d,A,4,UR4+ DR2- DL2+ UL1- U4+ R1- D4- L1- ALL3+ y2 U0+ R2+ D0+ L5- ALL1-,8,DR4+ U5+ R5- \4+ y2 dl1+ L3+ DL2+ DR2-
ThessalonikiOpen2025,8.67,d,A,5,UR1+ DR3- DL3+ UL1+ U5- R5- D5+ L3- ALL1+ y2 U5+ R4- D5+ L5+ ALL6+,10,UR4+ DR3+ UL1- D4+ \5- y2 ul1- dr3- R3- UL5- DR5-
TicinoWinterOpen2023,8.67,f,A,1,UR1+ DR2- DL1- UL4- U2+ R3- D1+ L5- ALL5- y2 U3- R4+ D4+ L5+ ALL6+ DR DL,9,DR4+ DL2- U1+ \1+ y2 dl4+ ur2- U3+ L5- DR4-
TicinoWinterOpen2023,8.67,f,A,2,UR0+ DR2+ DL3- UL2- U1+ R5+ D4- L4- ALL4- y2 U5+ R5+ D0+ L3+ ALL5-,8,DR5+ UL3- U4+ ur3- ul5- ALL1- y2 L3- UR5-
TicinoWinterOpen2023,8.67,f,A,3,UR2+ DR2- DL4- UL0+ U3+ R1+ D3+ L4- ALL5+ y2 U2+ R5- D0+ L0+ ALL3+ DR,9,UR1- UL4- D3+ /2- y2 ul4+ dr1- R5- UR2- ALL4+
TicinoWinterOpen2023,8.67,f,A,4,UR6+ DR6+ DL0+ UL3- U3- R6+ D5+ L0+ ALL4- y2 U4- R6+ D3+ L6+ ALL4- DR DL UL,9,DR6- DL5+ D2+ L2- y2 ul4+ U1+ UL6+ DR3- UR3-
TicinoWinterOpen2023,8.67,f,A,5,UR1- DR5- DL0+ UL2+ U1+ R1+ D5- L5- ALL3+ y2 U3+ R3- D3+ L3+ ALL0+ UR DR,8,UR2- DR5- DL3+ /2+ ALL1- y2 D6+ UL3- DR3+
TimboaoCubo2025,8.67,d,A,1,UR6+ DR2- DL1- UL2- U2+ R5+ D2- L4+ ALL3- y2 U1- R1+ D1- L5- ALL1-,9,UR6- R3- D5+ L1- /2- y2 D2+ U1+ L5+ DR1-
TimboaoCubo2025,8.67,d,A,2,UR1- DR1+ DL4- UL3+ U6+ R3+ D4+ L5- ALL3- y2 U0+ R4- D3- L0+ ALL2+,9,UR2- DR1- UL6- ur2- \5- y2 dl3+ dr2- R1+ DR3+
TimboaoCubo2025,8.67,d,A,3,UR4+ DR5- DL4- UL0+ U0+ R5- D1- L0+ ALL2- y2 U0+ R5+ D0+ L2+ ALL1+,8,UR4- DR2- L4+ ALL3+ y2 ul1- L5+ DL5+ DR5-
TimboaoCubo2025,8.67,d,A,4,UR5+ DR5- DL1- UL5+ U6+ R1- D2+ L5- ALL2+ y2 U0+ R5+ D3+ L0+ ALL0+,9,UR3- DR4+ UL1- L2+ \2+ y2 dl4- ur1+ R2- DR3-
TimboaoCubo2025,8.67,d,A,5,UR4- DR0+ DL6+ UL3+ U5- R4+ D5- L3- ALL0+ y2 U0+ R2- D1+ L4+ ALL6+,8,UL6- D1- dr3- dl2+ y2 D1- R2+ L4- /6+
TocancipaIII2025,8.67,f,A,1,UR4- DR3- DL5- UL4+ U2+ R4+ D5+ L1- ALL5+ y2 U5- R3- D5+ L4- ALL5+,9,DR3+ UL2- L4+ y2 dl2- dr4- R4- U1+ UL4+ DR5-
TocancipaIII2025,8.67,f,A,2,UR4+ DR3- DL5+ UL5- U5+ R1- D2+ L5+ ALL2+ y2 U3- R2- D2- L5- ALL6+,8,DL4- U4- L1- /5- y2 R2+ UL3+ DL2+ /1-
TocancipaIII2025,8.67,f,A,3,UR0+ DR2+ DL0+ UL3+ U2+ R2+ D1- L5- ALL1- y2 U2- R3+ D4- L3+ ALL1-,9,UR5+ DR1- UL2+ R4+ y2 dl4+ ur3+ UL5+ DL4+ UR3-
TocancipaIII2025,8.67,f,A,4,UR3+ DR2- DL2+ UL0+ U5+ R0+ D3+ L1- ALL2- y2 U4- R1+ D5+ L6+ ALL4-,10,DR2- DL1- U4+ R1+ \2+ y2 dr1- U4+ L2- DL4- DR1-
TocancipaIII2025,8.67,f,A,5,UR0+ DR0+ DL0+ UL0+ U5- R3- D6+ L4+ ALL2+ y2 U3- R0+ D0+ L0+ ALL1-,7,U5+ R3+ D6- L4- ALL2- y2 U3+ ALL1+
TokyoAutumn2025,8.67,1,D,1,UR2- DR4- DL1- UL5- U3+ R6+ D3+ L2+ ALL3+ y2 U2+ R0+ D0+ L1+ ALL4-,8,UL4+ D2+ dr1+ y2 dl2- U1- UL1- /1+ \4+
TokyoAutumn2025,8.67,1,D,2,UR2- DR2- DL0+ UL3+ U0+ R5- D4- L0+ ALL0+ y2 U3+ R1- D0+ L3- ALL1-,9,UR2+ DR2+ UL3- R5+ D4+ y2 R1+ U3- L3+ ALL1+
TokyoAutumn2025,8.67,1,D,3,UR3+ DR4+ DL1+ UL2+ U4+ R5+ D1+ L1+ ALL2- y2 U1- R6+ D4- L3+ ALL2+,10,DL5+ UL3+ D1+ /4- y2 dl3+ dr2- D2+ UL1+ DL4- DR6+
TokyoAutumn2025,8.67,1,D,4,UR2+ DR2+ DL2- UL5+ U3- R2- D6+ L4- ALL3+ y2 U1- R0+ D2+ L1- ALL5+,9,DR2- UL4- D4- L5+ \2- y2 dl1- dr3- D2- UL1+
TokyoAutumn2025,8.67,1,D,5,UR4- DR2+ DL3+ UL6+ U6+ R2- D1+ L3- ALL4- y2 U2+ R5- D0+ L6+ ALL0+,8,UR4+ DL6- ur3+ \6- y2 R1+ UL6+ UR4+ \2-
TrebolisElPorvenirBogota2024,8.67,d,B,1,UR4- DR1- DL6+ UL5- U4+ R0+ D6+ L2+ ALL2- y2 U1+ R1- D0+ L1+ ALL2+,9,DR1+ UL5+ R4+ L4+ \6- ALL2- y2 dr3- R1+ UL1-
TrebolisElPorvenirBogota2024,8.67,d,B,2,UR2+ DR2- DL5+ UL2+ U2+ R1+ D1+ L6+ ALL5- y2 U2+ R1- D6+ L2- ALL6+,11,UR1- DL1- U5- D3- ul2- y2 dl4- D3+ L2+ DR3+ UR2- /1-
TrebolisElPorvenirBogota2024,8.67,d,B,3,UR4+ DR1+ DL5- UL6+ U4- R3+ D6+ L1- ALL0+ y2 U5+ R2+ D0+ L2- ALL5+,9,UR6- DR2- \2- y2 ul1+ dl3+ U5- DL2+ DR2- \3+
TrebolisElPorvenirBogota2024,8.67,d,B,4,UR3+ DR1+ DL0+ UL2- U5+ R3- D0+ L3- ALL1+ y2 U1- R2+ D5- L4- ALL4-,8,DR1- U6- L5+ y2 D5+ L1+ UL3+ UR2- ALL5+
TrebolisElPorvenirBogota2024,8.67,d,B,5,UR6+ DR4- DL1- UL3+ U6+ R6+ D2+ L1+ ALL1+ y2 U1+ R1- D1- L0+ ALL5+,8,DR4+ UL3- D1- ALL4+ y2 ul2+ dr6+ U1- DR1+
TroisRivieres2024,8.67,d,B,1,UR2- DR3- DL2+ UL5+ U4+ R6+ D3+ L5+ ALL4- y2 U3+ R0+ D2+ L6+ ALL5-,9,UR1- DL2- UL6- L4- /1- ALL2- y2 L1- UL3- DL2-
TroisRivieres2024,8.67,d,B,2,UR1- DR1+ DL6+ UL3- U5- R5+ D2- L3- ALL1+ y2 U5+ R5+ D2+ L2- ALL4-,9,DR5- U3- dr4+ /5+ y2 ul1+ U4- UL1- DL3+ DR5-
TroisRivieres2024,8.67,d,B,3,UR3- DR2+ DL5+ UL3- U6+ R3+ D1- L2- ALL4+ y2 U2- R2+ D2+ L3- ALL1-,8,DR2- D4- \5- y2 dl3+ L1+ UL2+ DR2- ALL2-
TroisRivieres2024,8.67,d,B,4,UR1- DR2- DL1- UL5+ U0+ R6+ D4+ L4- ALL4- y2 U0+ R2- D5- L3+ ALL3-,8,DR1- U4- R2- dr5+ \1- y2 D4- R2+ DL3-
TroisRivieres2024,8.67,d,B,5,UR4- DR2- DL2- UL2+ U2- R4- D0+ L2- ALL3+ y2 U4+ R3+ D1+ L1- ALL0+,10,UR4+ DR6- D2- L2+ /1+ y2 U3- DL1+ DR2- UR1- \2-
TurninginCorning2025,8.67,f,B,1,UR5- DR2- DL1- UL4+ U3- R6+ D1- L0+ ALL1- y2 U1+ R5+ D2- L2+ ALL1-,11,UR1- DR2+ DL1+ UL4- U3- D1+ dl5- y2 D2+ R5- L1- UL1-
TurninginCorning2025,8.67,f,B,2,UR1- DR4+ DL0+ UL3- U0+ R3+ D3- L5+ ALL4+ y2 U4- R1+ D2+ L4- ALL1-,9,UR6- UL2- D1- y2 dl3- D1- UL4+ DR1- /1- \4-
TurninginCorning2025,8.67,f,B,3,UR6+ DR4+ DL5- UL1- U4+ R3+ D1- L6+ ALL3- y2 U2- R2- D2- L6+ ALL2+,9,UR3+ DR4- D6- dr1- \5- y2 D2+ R2+ L4+ UL2+
TurninginCorning2025,8.67,f,B,4,UR2+ DR5+ DL4+ UL4- U0+ R5- D5- L4- ALL6+ y2 U0+ R2- D1- L5- ALL3-,8,UR2- UL4+ D4- ALL3+ y2 ul4- D4- R2+ DL5+
TurninginCorning2025,8.67,f,B,5,UR4+ DR1- DL6+ UL4+ U4+ R3- D5- L2+ ALL0+ y2 U4- R4- D1- L6+ ALL2+,7,ul1- ALL2+ y2 ul6+ dr4- D1+ L6+ UR4+
TyumenAlpaca2022,8.67,f,A,1,UR5- DR0+ DL5+ UL1- U0+ R2- D4+ L3- ALL2- y2 U0+ R0+ D2- L0+ ALL0+ UR DR DL,8,UR5- UL1- D3+ ur5+ ALL2+ y2 dl2+ dr2- D2+
TyumenAlpaca2022,8.67,f,A,2,UR1- DR2+ DL0+ UL0+ U2+ R1- D2+ L2- ALL4+ y2 U5+ R0+ D4+ L1- ALL0+ DL UL,9,U1- D4- L2+ ul1+ ALL4- y2 dr1+ D5- U5- DL1+
TyumenAlpaca2022,8.67,f,A,3,UR5- DR5+ DL0+ UL1- U4- R3- D1- L6+ ALL3+ y2 U5- R1+ D1+ L2+ ALL5- UR DR UL,10,UR3+ UL5- D4- /5- ALL1- y2 ur2+ D1- U4- UL2- UR1-
TyumenAlpaca2022,8.67,f,A,4,UR6+ DR1+ DL0+ UL0+ U2- R2- D6+ L0+ ALL3- y2 U1- R4- D5+ L0+ ALL1+ UR DL UL,9,UR4- DR1- D6- dl1+ ALL4+ y2 dr1- D5- R4+ U1+
TyumenAlpaca2022,8.67,f,A,5,UR4- DR1+ DL5+ UL1- U4- R4+ D6+ L3- ALL4+ y2 U4+ R0+ D0+ L6+ ALL2- UR,8,UR3- R2+ L1- /1+ \5+ y2 dl2+ U4- L6+
UBCSideEvents2022,8.67,d,A,1,UR2- DR2- DL3+ UL2- U0+ R4+ D0+ L1+ ALL1- y2 U5- R4+ D4+ L0+ ALL2+ UR DL UL,9,DL1- U4+ L1- /2- \1- y2 ul5+ dr1+ U5+ DR4-
UBCSideEvents2022,8.67,d,A,2,UR4+ DR1+ DL0+ UL1- U6+ R4- D5+ L2- ALL5+ y2 U0+ R0+ D1- L5+ ALL5- UR,8,UL3+ R1- D6- ALL2+ y2 dl2- dr4- L6+ DL1+
UBCSideEvents2022,8.67,d,A,3,UR4- DR6+ DL6+ UL6+ U1+ R1+ D5+ L6+ ALL0+ y2 U1- R3+ D1- L3- ALL0+ UR DL,9,UR3- DL5- L1- ul6- y2 dl2+ L2- UL5+ DR1+ UR4-
UBCSideEvents2022,8.67,d,A,4,UR2- DR1- DL2+ UL0+ U5+ R2- D2+ L3+ ALL0+ y2 U4+ R0+ D6+ L3+ ALL4+ UR DR,10,DR3- UL5- U2+ R4- \2+ ALL1+ y2 D5+ UL4- DL1+ \5+
UBCSideEvents2022,8.67,d,A,5,UR0+ DR1+ DL3- UL6+ U1+ R3+ D0+ L3+ ALL3+ y2 U0+ R3+ D3- L3- ALL2+,8,DR2+ UL6- U1- R6- ur3- y2 R3- DL3+ ALL1+
UPMOpen2019,8.67,d,A,1,UR6+ DR2- DL0+ UL1- U4- R0+ D6+ L2+ ALL2+ y2 U5+ R5- D6+ L6+ ALL5- DR,8,DR4- UL1- dr3+ ALL5+ y2 dr6+ R2- DL6+ UR5-
UPMOpen2019,8.67,d,A,2,UR6+ DR0+ DL0+ UL0+ U0+ R0+ D0+ L3- ALL4+ y2 U1- R4- D6+ L5- ALL0+ UR DL UL,7,UR6- L3+ ALL4- y2 D6+ R4+ U1+ L5+
UPMOpen2019,8.67,d,A,3,UR2+ DR5- DL4- UL5- U5- R2+ D5+ L5- ALL0+ y2 U6+ R2- D4+ L4+ ALL0+ UR DR,9,UR2- DL4+ UL2- R3+ y2 dl3- ur1+ U4+ DL4- UR2+
UPMOpen2019,8.67,d,A,4,UR3+ DR1+ DL5+ UL2+ U3- R1- D1- L3+ ALL5- y2 U6+ R2+ D6+ L1+ ALL4+ DL,10,UR3- DL1+ UL1+ D6- /3+ y2 ur2+ R4+ U6+ L1- DR6+
UPMOpen2019,8.67,d,A,5,UR6+ DR5+ DL2- UL3- U2- R3+ D3- L2+ ALL4- y2 U2- R6+ D2- L4- ALL2+ UR DL,9,UR4- UL3+ R2+ ul3+ ALL6- y2 ul2+ R6+ UL2+ DL2+
UberlandiaSpecials2018,8.67,c,A,1,UR3- DR5+ DL1+ UL4+ U5- R1- D2- L2+ ALL1- y2 U4+ R4- D2- L3- ALL1+ UL,10,DR1- DL3- UL4- U4- y2 D2- R4+ U3- UL1- DL4+ /2+
UberlandiaSpecials2018,8.67,c,A,2,UR4- DR4+ DL1+ UL2+ U5- R6+ D6+ L3- ALL4- y2 U5+ R2+ D4+ L2+ ALL3+ UR DR DL UL,9,UR5- R1- D1+ /2+ y2 ur4- U5- DL2- DR2- /3-
UberlandiaSpecials2018,8.67,c,A,3,UR5- DR6+ DL6+ UL2+ U4+ R2+ D2+ L4+ ALL4+ y2 U3- R6+ D4+ L4- ALL5+ UR DR DL UL,9,UR1- DR2- ur3+ \1- y2 dr5+ U1+ DL4+ DR4+ UR2+
UberlandiaSpecials2018,8.67,c,A,4,UR5- DR5- DL1+ UL5+ U5- R4+ D2+ L3- ALL1+ y2 U5- R5- D4+ L2+ ALL1+ UR DR DL,8,UR5+ DR1+ DL1- D2+ L2- y2 L2+ DL4- UR5+
UberlandiaSpecials2018,8.67,c,A,5,UR6+ DR0+ DL0+ UL2+ U4- R3+ D4+ L2+ ALL2- y2 U3+ R0+ D2+ L6+ ALL6+ DR DL,8,UL4- R3+ D4- dr2- ALL4- y2 D2- U3+ UL6+
UnicentroPereiraIII2025,8.67,c,B,1,UR3- DR2+ DL5+ UL1+ U4+ R3- D6+ L5- ALL3+ y2 U6+ R2+ D6+ L5- ALL4-,10,DL1- U2- R4+ \4+ ALL3- y2 ur2- D6+ R3- UL5+ UR1+
UnicentroPereiraIII2025,8.67,c,B,2,UR1- DR4+ DL5+ UL1- U2+ R1- D3+ L3- ALL5- y2 U3- R4+ D1- L2+ ALL3-,9,R2- L1- y2 ul2+ U3+ L5+ DL5+ DR4- /1+ \1+
UnicentroPereiraIII2025,8.67,c,B,3,UR0+ DR1- DL6+ UL2+ U3+ R0+ D5+ L3- ALL6+ y2 U0+ R4+ D1- L4+ ALL3+,9,DR1+ UL5- D1+ ALL3- y2 ul6+ dl3+ D1+ R4- L4-
UnicentroPereiraIII2025,8.67,c,B,4,UR1- DR5+ DL5- UL0+ U3+ R4- D1- L2+ ALL4+ y2 U3+ R0+ D4+ L3+ ALL4-,8,DL1+ U2- L2+ \4- y2 dr6+ ur5- D4- UL3-
UnicentroPereiraIII2025,8.67,c,B,5,UR3+ DR1+ DL4- UL0+ U5+ R3+ D3+ L4- ALL6+ y2 U4+ R2+ D6+ L6+ ALL2-,8,UR5+ UL4- U3+ ul5- y2 R2+ DL6+ UR4- /4+
UnidaviaoCubo2025,8.67,f,A,1,UR1- DR2+ DL4+ UL3- U4- R1- D3- L1- ALL1+ y2 U1+ R4- D5- L0+ ALL1-,8,U4- D3- ul1+ y2 dl3+ UL1- DL1+ DR4+ ALL2+
UnidaviaoCubo2025,8.67,f,A,2,UR1- DR2+ DL3+ UL0+ U3- R3- D1- L6+ ALL6+ y2 U6+ R0+ D2- L4+ ALL5-,8,UR2+ DL4- U2+ L5- dl4- y2 UL6+ DL2+ /1+
UnidaviaoCubo2025,8.67,f,A,3,UR4- DR0+ DL1- UL2- U2- R5+ D4+ L1- ALL5- y2 U1- R5+ D5+ L5+ ALL2+,10,UR4+ DR5- DL2+ UL2+ U2+ ur1+ y2 R5- U1+ DL5- ALL5+
UnidaviaoCubo2025,8.67,f,A,4,UR3+ DR2+ DL2- UL3+ U3+ R2- D0+ L5+ ALL3+ y2 U3- R2+ D3+ L6+ ALL3-,9,U3+ R3- L6- /3+ y2 L4+ UL3+ DL1- DR2- ALL3+
UnidaviaoCubo2025,8.67,f,A,5,UR1+ DR4- DL2+ UL2- U2+ R5- D3+ L5+ ALL1+ y2 U3- R5+ D3+ L5- ALL1-,9,UR4+ DR4+ DL5- U5- ALL1- y2 UL5+ DR3- UR2- ALL1+
UoSMCubeOpenSOR2025,8.67,d,C,1,UR2- DR6+ DL3+ UL4+ U0+ R4- D3+ L5+ ALL1+ y2 U5+ R3+ D1- L6+ ALL4-,8,UL2- L2+ ur3+ /5+ y2 L5- UL2- DL1+ UR3-
UoSMCubeOpenSOR2025,8.67,d,C,2,UR2- DR5- DL0+ UL4+ U5+ R5- D3+ L1- ALL2- y2 U1- R1+ D6+ L0+ ALL4+,9,DL4+ UL5+ D2- /4- y2 ur1+ R4+ DR6+ UR1+ /2+
UoSMCubeOpenSOR2025,8.67,d,C,3,UR1- DR0+ DL4- UL1+ U3+ R1- D4+ L5+ ALL1- y2 U1- R1- D2+ L1- ALL1-,8,UR2+ UL1- U4- L1- ur2- y2 R3+ UL1+ DR2-
UoSMCubeOpenSOR2025,8.67,d,C,4,UR6+ DR4- DL3- UL5- U6+ R1+ D4- L2+ ALL6+ y2 U6+ R4- D4+ L0+ ALL0+,9,DL1+ UL5+ R3- D2- \6- y2 ur4+ D4+ U6+ DR4+
UoSMCubeOpenSOR2025,8.67,d,C,5,UR4- DR4+ DL4+ UL1- U3- R1- D3- L4+ ALL5+ y2 U6+ R0+ D2+ L2+ ALL1-,9,UR4- DR5+ D2+ L5+ /1- y2 U6+ DL2- /4- ALL3+
UralOpen2015,8.67,c,A,1,UR0+ DR6+ DL5+ UL3- U3- R4+ D3+ L5+ ALL2- y2 U6+ R1- D2- L2+ ALL5+ UR DR DL,11,UR1+ DR2- UL5+ R3+ /2+ y2 ur2- R1- U4- UL2- DR2+ /3-
UralOpen2015,8.67,c,A,2,UR5+ DR4+ DL3+ UL5- U3+ R6+ D2+ L6+ ALL5- y2 U0+ R1+ D3+ L4+ ALL5- UR DL,9,UR3- DL4- D5- dr5- dl2+ ul4- y2 D2+ DL4- DR1-
UralOpen2015,8.67,c,A,3,UR5+ DR1+ DL4+ UL5+ U5+ R4- D5- L3+ ALL1- y2 U5- R3+ D3- L3- ALL5- UR DR DL UL,8,UR2- U1- ul2- \4+ y2 dr1+ R4+ DL3+ UR5+
UralOpen2015,8.67,c,A,4,UR2+ DR3+ DL2- UL5- U2- R4- D1- L2+ ALL5+ y2 U5- R4- D4+ L3- ALL3-,9,UL5+ R1- ur2- y2 dr2- D5+ R4+ U5+ DL3+ ALL4-
UralOpen2015,8.67,c,A,5,UR0+ DR1+ DL4+ UL2- U5- R2+ D2+ L0+ ALL5- y2 U3+ R0+ D5+ L5+ ALL4-,8,DR3- DL4- UL2+ U5+ ul3+ y2 U3- DL5- ALL1-
Ushuaia2025,8.67,f,A,1,UR1- DR5+ DL1- UL3- U2+ R6+ D3+ L1+ ALL0+ y2 U1- R3+ D3+ L1- ALL0+,8,UR2+ DL3+ D2+ ul5+ y2 ul5- dl3+ UL1+ DR3-
Ushuaia2025,8.67,f,A,2,UR2- DR2+ DL1+ UL2+ U1+ R0+ D4+ L6+ ALL1+ y2 U3- R6+ D4+ L5- ALL1-,8,DL5+ UL2- U1+ dl5- ALL2- y2 UL3+ DL2+ DR6+
Ushuaia2025,8.67,f,A,3,UR1+ DR0+ DL5- UL3+ U3- R2- D1+ L6+ ALL4- y2 U0+ R3+ D4+ L6+ ALL5+,9,UR1- DR2+ DL2+ L6- /6- y2 L5- DL1- DR3- \3+
Ushuaia2025,8.67,f,A,4,UR1+ DR2- DL2- UL3- U4+ R0+ D4- L5+ ALL2+ y2 U2+ R5+ D5+ L2- ALL2+,9,DR1- U2- R2+ D3- \3+ y2 L4+ UL2- DR5- \3+
Ushuaia2025,8.67,f,A,5,UR6+ DR4- DL2+ UL4- U4+ R0+ D3+ L5+ ALL3+ y2 U4- R1+ D1- L2- ALL3-,9,UR6- DR2+ DL3- R2+ ALL2+ y2 U4+ DL2+ DR1- \4+
UzbekistanNewYear2023,8.67,f,A,1,UR3- DR3+ DL4- UL2+ U5- R4- D3- L6+ ALL3+ y2 U3- R0+ D0+ L3- ALL4+ DR UL,8,UR6- DL4+ R2- L4+ dr2+ ul3+ y2 UL3+ ALL1-
UzbekistanNewYear2023,8.67,f,A,2,UR4+ DR4- DL2+ UL2- U4+ R3+ D2+ L4- ALL3+ y2 U2+ R2+ D4+ L4+ ALL4+ UR DL UL,8,UR6- R3+ L4+ ur3+ y2 dr1+ DL4- UR2- /1+
UzbekistanNewYear2023,8.67,f,A,3,UR5+ DR4+ DL5- UL0+ U3- R5- D4+ L3- ALL4- y2 U2- R2+ D3- L0+ ALL2+ UL,9,DR4- DL2- UL2- D3+ y2 D3+ U4+ UR2- /5- ALL1+
UzbekistanNewYear2023,8.67,f,A,4,UR0+ DR2- DL6+ UL1+ U3+ R3- D2+ L4- ALL1- y2 U6+ R0+ D4- L4- ALL0+,9,DR5+ DL1+ UL4- ur3- /1- y2 ul2+ dl2+ U6+ DL4+
UzbekistanNewYear2023,8.67,f,A,5,UR5+ DR5+ DL2+ UL4- U2- R3- D2- L6+ ALL4- y2 U5- R6+ D5+ L3+ ALL2- UR DL UL,10,UR5+ UL4- D5- ur2+ dl1- y2 L3+ UL1- DL5- UR6+ \2+
